Area,AreaCode,AreaCode2,Grain,Year,Month,LPrice,HPrice
AH,001,,WA,1871,12, 50, 65
AH,001,,WA,1872, 1, 50, 65
AH,001,,WA,1872, 2, 50, 65
AH,001,,WA,1872, 3, 50, 65
AH,001,,WA,1872, 4, 50, 65
AH,001,,WA,1872, 5, 50, 65
AH,001,,WA,1872, 6, 42, 65
AH,001,,WA,1872, 7, 40, 65
AH,001,,WA,1872, 8, 40, 65
AH,001,,WA,1872, 9, 40, 65
AH,001,,WA,1872,10, 40, 65
AH,001,,WA,1872,11, 40, 65
AH,001,,WA,1872,12, 40, 65
AH,001,,WA,1873, 1, 40, 65
AH,001,,WA,1873, 2, 40, 65
AH,001,,WA,1873, 3, 45, 65
AH,001,,WA,1873, 5, 44, 65
AH,001,,WA,1873, 6, 40, 65
AH,001,,WA,1873, 7, 40, 65
AH,001,,WA,1873, 8, 40, 65
AH,001,,WA,1873, 9, 40, 65
AH,001,,WA,1873,10, 40, 65
AH,001,,WA,1873,11, 40, 65
AH,001,,WA,1873,12, 40, 65
AH,001,,WA,1874, 1, 40, 65
AH,001,,WA,1874, 2, 40, 65
AH,001,,WA,1874, 3, 40, 67
AH,001,,WA,1874, 4, 40, 70
AH,001,,WA,1874, 5, 40, 70
AH,001,,WA,1874, 6, 37, 70
AH,001,,WA,1874, 7, 35, 64
AH,001,,WA,1874, 8, 35, 63
AH,001,,WA,1874, 9, 35, 65
AH,001,,WA,1874,10, 35, 65
AH,001,,WA,1874,11, 35, 65
AH,001,,WA,1874,12, 39, 65
AH,001,,WA,1875, 1, 40, 65
AH,001,,WA,1875, 2, 40, 65
AH,001,,WA,1875, 3, 40, 65
AH,001,,WA,1875, 4, 40, 65
AH,001,,WA,1875, 5, 40, 65
AH,001,,WA,1875, 6, 35, 65
AH,001,,WA,1875, 7, 34, 65
AH,001,,WA,1875, 8, 37, 65
AH,001,,WA,1875, 9, 37, 65
AH,001,,WA,1875,10, 37, 70
AH,001,,WA,1875,11, 38, 70
AH,001,,WA,1876, 4, 38, 75
AH,001,,WA,1876, 5, 37, 74
AH,001,,WA,1876, 6, 35, 70
AH,001,,WA,1876, 7, 35, 70
AH,001,,WA,1876, 8, 35, 70
AH,001,,WA,1876, 9, 35, 70
AH,001,,WA,1876,10, 35, 70
AH,001,,WA,1876,11, 35, 70
AH,001,,WA,1876,12, 35, 70
AH,001,,WA,1877, 1, 35, 70
AH,001,,WA,1877, 2, 35, 70
AH,001,,WA,1877, 3, 38, 70
AH,001,,WA,1877, 4, 42, 70
AH,001,,WA,1877, 5, 43, 70
AH,001,,WA,1877, 6, 43, 70
AH,001,,WA,1877, 7, 57, 71
AH,001,,WA,1877, 8, 61, 71
AH,001,,WA,1877, 9, 60, 70
AH,001,,WA,1877,10, 60, 70
AH,001,,WA,1877,11, 60, 70
AH,001,,WA,1877,12, 60, 70
AH,001,,WA,1878, 1, 60, 70
AH,001,,WA,1878, 2, 60, 75
AH,001,,WA,1878, 3, 60, 75
AH,001,,WA,1878, 4, 60, 75
AH,001,,WA,1878, 5, 63, 80
AH,001,,WA,1878, 6, 58, 80
AH,001,,WA,1878, 7, 58, 80
AH,001,,WA,1878, 8, 58, 80
AH,001,,WA,1878, 9, 58, 80
AH,001,,WA,1878,10, 58, 80
AH,001,,WA,1878,11, 58, 80
AH,001,,WA,1878,12, 58, 80
AH,001,,WA,1879, 1, 57, 80
AH,001,,WA,1879, 2, 55, 80
AH,001,,WA,1879, 3, 55, 80
AH,001,,WA,1879, 4, 55, 80
AH,001,,WA,1879, 5, 53, 80
AH,001,,WA,1879, 6, 50, 80
AH,001,,WA,1879, 7, 50, 80
AH,001,,WA,1879, 8, 50, 80
AH,001,,WA,1879, 9, 50, 78
AH,001,,WA,1879,10, 50, 72
AH,001,,WA,1879,11, 50, 70
AH,001,,WA,1879,12, 50, 70
AH,001,,WA,1880, 1, 50, 70
AH,001,,WA,1880, 2, 50, 70
AH,001,,WA,1880, 3, 50, 70
AH,001,,WA,1880, 4, 50, 70
AH,001,,WA,1880, 5, 50, 69
AH,001,,WA,1880, 6, 44, 68
AH,001,,WA,1880, 7, 42, 68
AH,001,,WA,1880, 8, 42, 68
AH,001,,WA,1880, 9, 42, 65
AH,001,,WA,1880,10, 42, 62
AH,001,,WA,1880,11, 42, 62
AH,001,,WA,1880,12, 42, 62
AH,001,,WA,1881, 1, 42, 62
AH,001,,WA,1881, 2, 42, 61
AH,001,,WA,1881, 3, 42, 61
AH,001,,WA,1881, 4, 42, 61
AH,001,,WA,1881, 5, 42, 60
AH,001,,WA,1881, 6, 40, 60
AH,001,,WA,1881, 7, 40, 60
AH,001,,WA,1881, 8, 40, 60
AH,001,,WA,1881, 9, 40, 58
AH,001,,WA,1881,10, 40, 58
AH,001,,WA,1881,11, 40, 58
AH,001,,WA,1881,12, 40, 58
AH,001,,WA,1882, 1, 40, 58
AH,001,,WA,1882, 2, 40, 58
AH,001,,WA,1882, 3, 40, 58
AH,001,,WA,1882, 4, 40, 58
AH,001,,WA,1882, 5, 39, 56
AH,001,,WA,1882, 6, 38, 53
AH,001,,WA,1882, 7, 38, 57
AH,001,,WA,1882, 8, 38, 61
AH,001,,WA,1882, 9, 38, 64
AH,001,,WA,1882,10, 38, 65
AH,001,,WA,1882,11, 38, 66
AH,001,,WA,1882,12, 38, 67
AH,001,,WA,1883, 1, 38, 67
AH,001,,WA,1883, 2, 38, 67
AH,001,,WA,1883, 3, 38, 68
AH,001,,WA,1883, 4, 48, 74
AH,001,,WA,1883, 5, 50, 75
AH,001,,WA,1883, 6, 50, 84
AH,001,,WA,1883, 7, 50, 85
AH,001,,WA,1883, 8, 50, 85
AH,001,,WA,1883, 9, 45, 85
AH,001,,WA,1883,10, 45, 85
AH,001,,WA,1883,11, 40, 85
AH,001,,WA,1883,12, 40, 85
AH,001,,WA,1884, 2, 40, 85
AH,001,,WA,1884, 3, 40, 85
AH,001,,WA,1884, 4, 40, 85
AH,001,,WA,1884, 5, 40, 84
AH,001,,WA,1884, 6, 39, 77
AH,001,,WA,1884, 7, 35, 70
AH,001,,WA,1884, 8, 35, 70
AH,001,,WA,1884, 9, 35, 70
AH,001,,WA,1884,10, 35, 74
AH,001,,WA,1884,11, 35, 75
AH,001,,WA,1884,12, 35, 65
AH,001,,WA,1885, 1, 35, 62
AH,001,,WA,1885, 2, 35, 65
AH,001,,WA,1885, 3, 35, 67
AH,001,,WA,1885, 4, 35, 70
AH,001,,WA,1885, 5, 35, 70
AH,001,,WA,1885, 6, 35, 66
AH,001,,WA,1885, 7, 35, 64
AH,001,,WA,1885, 8, 35, 64
AH,001,,WA,1885, 9, 35, 64
AH,001,,WA,1885,10, 35, 62
AH,001,,WA,1885,11, 35, 68
AH,001,,WA,1885,12, 35, 70
AH,001,,WA,1886, 1, 39, 70
AH,001,,WA,1886, 2, 40, 70
AH,001,,WA,1886, 3, 44, 74
AH,001,,WA,1886, 4, 45, 75
AH,001,,WA,1886, 5, 45, 75
AH,001,,WA,1886, 6, 40, 70
AH,001,,WA,1886, 7, 40, 70
AH,001,,WA,1886, 8, 40, 65
AH,001,,WA,1886, 9, 40, 64
AH,001,,WA,1886,10, 40, 62
AH,001,,WA,1886,11, 40, 62
AH,001,,WA,1886,12, 40, 62
AH,001,,WA,1887, 1, 40, 63
AH,001,,WA,1887, 2, 40, 64
AH,001,,WA,1887, 3, 40, 64
AH,001,,WA,1887, 4, 40, 64
AH,001,,WA,1887, 5, 40, 64
AH,001,,WA,1887, 6, 40, 64
AH,001,,WA,1887, 7, 40, 64
AH,001,,WA,1887, 8, 40, 64
AH,001,,WA,1887, 9, 40, 64
AH,001,,WA,1887,10, 40, 67
AH,001,,WA,1887,11, 40, 70
AH,001,,WA,1887,12, 40, 70
AH,001,,WA,1888,12, 40, 58
AH,001,,WA,1889, 1, 40, 58
AH,001,,WA,1889, 2, 40, 58
AH,001,,WA,1889, 3, 40, 58
AH,001,,WA,1889, 4, 40, 58
AH,001,,WA,1889, 5, 40, 58
AH,001,,WA,1889, 6, 40, 58
AH,001,,WA,1889, 7, 40, 58
AH,001,,WA,1889, 8, 40, 57
AH,001,,WA,1889, 9, 40, 55
AH,001,,WA,1889,10, 40, 60
AH,001,,WA,1889,11, 40, 60
AH,001,,WA,1889,12, 40, 60
AH,001,,WA,1890, 1, 40, 58
AH,001,,WA,1890, 2, 40, 53
AH,001,,WA,1890, 3, 40, 50
AH,001,,WA,1890, 4, 40, 53
AH,001,,WA,1890, 5, 40, 59
AH,001,,WA,1890, 6, 40, 60
AH,001,,WA,1890, 7, 40, 60
AH,001,,WA,1890, 8, 40, 60
AH,001,,WA,1890, 9, 40, 60
AH,001,,WA,1890,10, 40, 60
AH,001,,WA,1890,11, 40, 60
AH,001,,WA,1890,12, 40, 60
AH,001,,WA,1891, 1, 40, 60
AH,001,,WA,1891, 2, 40, 60
AH,001,,WA,1891, 3, 40, 60
AH,001,,WA,1891, 4, 40, 60
AH,001,,WA,1891, 5, 40, 60
AH,001,,WA,1891, 6, 36, 60
AH,001,,WA,1891, 7, 35, 60
AH,001,,WA,1891, 8, 35, 60
AH,001,,WA,1891, 9, 35, 60
AH,001,,WA,1891,10, 35, 60
AH,001,,WA,1891,11, 35, 60
AH,001,,WA,1891,12, 35, 60
AH,001,,WA,1892, 1, 35, 60
AH,001,,WA,1892, 2, 35, 61
AH,001,,WA,1892, 3, 35, 70
AH,001,,WA,1892, 4, 35, 70
AH,001,,WA,1892, 5, 35, 70
AH,001,,WA,1892, 6, 35, 70
AH,001,,WA,1892, 7, 35, 70
AH,001,,WA,1892, 8, 35, 70
AH,001,,WA,1892, 9, 35, 70
AH,001,,WA,1892,10, 35, 70
AH,001,,WA,1892,11, 35, 70
AH,001,,WA,1892,12, 35, 70
AH,001,,WA,1893, 1, 35, 70
AH,001,,WA,1893, 2, 35, 70
AH,001,,WA,1893, 3, 35, 70
AH,001,,WA,1893, 4, 35, 70
AH,001,,WA,1893, 5, 35, 65
AH,001,,WA,1893, 6, 35, 56
AH,001,,WA,1893, 7, 35, 52
AH,001,,WA,1893, 8, 35, 52
AH,001,,WA,1893, 9, 35, 52
AH,001,,WA,1893,10, 35, 51
AH,001,,WA,1893,11, 35, 51
AH,001,,WA,1893,12, 35, 51
AH,001,,WA,1894, 1, 35, 51
AH,001,,WA,1894, 2, 35, 51
AH,001,,WA,1894, 3, 35, 51
AH,001,,WA,1894, 4, 35, 51
AH,001,,WA,1894, 5, 35, 51
AH,001,,WA,1894, 6, 35, 51
AH,001,,WA,1894, 7, 35, 51
AH,001,,WA,1894, 8, 35, 51
AH,001,,WA,1894, 9, 35, 54
AH,001,,WA,1894,10, 35, 54
AH,001,,WA,1894,11, 36, 52
AH,001,,WA,1894,12, 40, 52
AH,001,,WA,1895, 1, 40, 52
AH,001,,WA,1895, 2, 40, 52
AH,001,,WA,1895, 3, 40, 52
AH,001,,WA,1895, 4, 40, 52
AH,001,,WA,1895, 5, 40, 52
AH,001,,WA,1895, 6, 40, 51
AH,001,,WA,1895, 7, 40, 51
AH,001,,WA,1895, 8, 40, 51
AH,001,,WA,1895, 9, 40, 51
AH,001,,WA,1895,10, 40, 51
AH,001,,WA,1895,11, 40, 51
AH,001,,WA,1895,12, 40, 51
AH,001,,WA,1896, 1, 40, 51
AH,001,,WA,1896, 2, 40, 53
AH,001,,WA,1896, 3, 40, 56
AH,001,,WA,1896, 4, 40, 57
AH,001,,WA,1896, 5, 40, 57
AH,001,,WA,1896, 6, 40, 56
AH,001,,WA,1896, 7, 40, 65
AH,001,,WA,1896, 8, 40, 70
AH,001,,WA,1896, 9, 40, 70
AH,001,,WA,1896,10, 40, 70
AH,001,,WA,1896,11, 40, 70
AH,001,,WA,1896,12, 40, 70
AH,001,,WA,1897, 1, 40, 70
AH,001,,WA,1897, 2, 40, 80
AH,001,,WA,1897, 3, 40, 80
AH,001,,WA,1897, 4, 40, 80
AH,001,,WA,1897, 5, 40, 80
AH,001,,WA,1897, 6, 40, 90
AH,001,,WA,1897, 7, 40,100
AH,001,,WA,1897, 8, 40,100
AH,001,,WA,1897, 9, 40,100
AH,001,,WA,1897,10, 40,100
AH,001,,WA,1897,11, 40,100
AH,001,,WA,1897,12, 40,100
AH,001,,WA,1898, 1, 40,100
AH,001,,WA,1898, 2, 40,100
AH,001,,WA,1898, 3, 43,106
AH,001,,WA,1898, 4, 50,120
AH,001,,WA,1898, 5, 49,132
AH,001,,WA,1898, 6, 49,150
AH,001,,WA,1898, 7, 49,150
AH,001,,WA,1898, 8, 49,150
AH,001,,WA,1898, 9, 49,150
AH,001,,WA,1898,10, 49,139
AH,001,,WA,1898,11, 49,130
AH,001,,WA,1898,12, 49,124
AH,001,,WA,1899, 1, 49,120
AH,001,,WA,1899, 2, 49,120
AH,001,,WA,1899, 3, 49,120
AH,001,,WA,1899, 4, 49,120
AH,001,,WA,1899, 5, 53,113
AH,001,,WA,1899, 6, 50,102
AH,001,,WA,1899, 7, 48,100
AH,001,,WA,1899, 8, 48,100
AH,001,,WA,1899, 9, 45,100
AH,001,,WA,1899,10, 47,100
AH,001,,WA,1899,11, 48,100
AH,001,,WA,1899,12, 48,100
AH,001,,WA,1900, 1, 48,100
AH,001,,WA,1900, 2, 48,100
AH,001,,WA,1900, 3, 48,100
AH,001,,WA,1900, 4, 48,100
AH,001,,WA,1900, 5, 48,100
AH,001,,WA,1900, 6, 48, 99
AH,001,,WA,1900, 7, 48, 90
AH,001,,WA,1900, 8, 48, 90
AH,001,,WA,1900, 9, 48, 90
AH,001,,WA,1900,10, 48, 90
AH,001,,WA,1900,11, 48, 90
AH,001,,WA,1900,12, 48, 90
AH,001,,WA,1901, 1, 48, 90
AH,001,,WA,1901, 2, 48, 90
AH,001,,WA,1901, 4, 48, 92
AH,001,,WA,1901, 5, 48, 91
AH,001,,WA,1901, 6, 48, 90
AH,001,,WA,1901, 7, 48, 90
AH,001,,WA,1901, 8, 48, 90
AH,001,,WA,1901, 9, 48,102
AH,001,,WA,1901,10, 48,116
AH,001,,WA,1901,11, 48,127
AH,001,,WA,1901,12, 48,130
AH,001,,WA,1902, 1, 48,130
AH,001,,WA,1902, 2, 48,130
AH,001,,WA,1902, 4, 48,150
AH,001,,WA,1902, 5, 48,150
AH,001,,WA,1902, 6, 48,133
AH,001,,WA,1902, 7, 48,130
AH,001,,WA,1902, 8, 48,125
AH,001,,WA,1902, 9, 48,120
AH,001,,WA,1902,10, 48,120
AH,001,,WA,1902,11, 48,120
AH,001,,WA,1902,12, 48,120
AH,001,,WA,1903, 1, 48,120
AH,001,,WA,1903, 2, 48,120
AH,001,,WA,1903, 3, 48,120
AH,001,,WA,1903, 4, 48,120
AH,001,,WA,1903, 5, 48,120
AH,001,,WA,1903, 6, 48,120
AH,001,,WA,1903, 7, 48,120
AH,001,,WA,1903, 8, 48,120
AH,001,,WA,1903, 9, 48,120
AH,001,,WA,1903,10, 48,120
AH,001,,WA,1903,11, 48,120
AH,001,,WA,1903,12, 48,120
AH,001,,WA,1904, 1, 48,115
AH,001,,WA,1904, 2, 48,110
AH,001,,WA,1904, 3, 48,110
AH,001,,WA,1904, 4, 48,110
AH,001,,WA,1904, 5, 48,110
AH,001,,WA,1904, 6, 48,110
AH,001,,WA,1904, 7, 48,110
AH,001,,WA,1904, 8, 48,110
AH,001,,WA,1904,12, 48,110
AH,001,,WA,1905, 1, 48,110
AH,001,,WA,1905, 2, 48,110
AH,001,,WA,1905, 3, 48,110
AH,001,,WA,1905, 4, 48,110
AH,001,,WA,1905, 5, 48,110
AH,001,,WA,1905, 6, 48,110
AH,001,,WA,1905, 7, 48,110
AH,001,,WA,1905, 8, 48,110
AH,001,,WA,1905, 9, 48,110
AH,001,,WA,1905,10, 48,110
AH,001,,WA,1905,11, 48,110
AH,001,,WA,1905,12, 48,110
AH,001,,WA,1906, 1, 48,110
AH,001,,WA,1906, 2, 48,110
AH,001,,WA,1906, 3, 48,110
AH,001,,WA,1906, 4, 48,110
AH,001,,WA,1906, 5, 47,119
AH,001,,WA,1906, 6, 53,142
AH,001,,WA,1906, 7, 69,142
AH,001,,WA,1906, 8, 75,149
AH,001,,WA,1906, 9, 85,160
AH,001,,WA,1906,12, 90,190
AH,001,,WA,1907, 1, 90,196
AH,001,,WA,1907, 2, 90,211
AH,001,,WA,1907, 3, 90,220
AH,001,,WA,1907, 4, 90,220
AH,001,,WA,1907, 5, 90,214
AH,001,,WA,1907, 6, 90,197
AH,001,,WA,1907, 7, 90,147
AH,001,,WA,1907, 8, 90,130
AH,001,,WA,1907, 9, 90,130
AH,001,,WA,1907,10, 90,130
AH,001,,WA,1907,11, 90,130
AH,001,,WA,1907,12, 90,154
AH,001,,WA,1908, 1, 90,157
AH,001,,WA,1908, 2, 90,157
AH,001,,WA,1908, 3, 90,157
AH,001,,WA,1908, 4, 90,157
AH,001,,WA,1908, 5, 90,157
AH,001,,WA,1908, 6, 90,157
AH,001,,WA,1908, 7, 90,157
AH,001,,WA,1908, 8, 90,157
AH,001,,WA,1908, 9, 90,158
AH,001,,WA,1908,10, 90,160
AH,001,,WA,1908,11, 90,160
AH,001,,WA,1908,12, 90,160
AH,001,,WA,1909, 1, 90,160
AH,001,,WA,1909, 2, 90,160
AH,001,,WA,1909, 3, 90,160
AH,001,,WA,1909, 4, 90,160
AH,001,,WA,1909, 5, 86,159
AH,001,,WA,1909, 6, 80,157
AH,001,,WA,1909, 7, 80,157
AH,001,,WA,1909, 8, 90,157
AH,001,,WA,1909, 9, 90,157
AH,001,,WA,1909,10, 90,157
AH,001,,WA,1909,11, 90,157
AH,001,,WA,1909,12, 90,157
AH,001,,WA,1910, 1, 90,157
AH,001,,WA,1910, 2, 90,157
AH,001,,WA,1910, 3, 90,157
AH,001,,WA,1910, 4, 97,157
AH,001,,WA,1910, 5,100,157
AH,001,,WA,1910, 6,100,157
AH,001,,WA,1910, 7,100,157
AH,001,,WA,1910, 8,100,151
AH,001,,WA,1910, 9,100,147
AH,001,,WA,1910,10,100,150
AH,001,,WA,1910,11,100,160
AH,001,,WA,1910,12,100,170
AH,001,,WA,1911, 1,101,181
AH,001,,WA,1911, 2,110,200
AH,001,,WA,1911, 3,110,209
AH,001,,WA,1911, 4,109,189
AH,001,,WA,1911, 5,100,170
AH,001,,WA,1911, 6,100,170
AH,001,,WO,1738, 9, 70, 85
AH,001,,WO,1738,10, 70, 88
AH,001,,WO,1738,11, 70, 90
AH,001,,WO,1738,12, 70, 90
AH,001,,WO,1739, 1, 70, 93
AH,001,,WO,1739, 2, 70, 98
AH,001,,WO,1739, 3, 70,100
AH,001,,WO,1739, 4, 70, 97
AH,001,,WO,1739, 9, 83,100
AH,001,,WO,1740, 6, 72, 92
AH,001,,WO,1740, 7, 70, 90
AH,001,,WO,1740, 8, 68, 82
AH,001,,WO,1740, 9, 68, 82
AH,001,,WO,1740,10, 68, 82
AH,001,,WO,1740,11, 68, 82
AH,001,,WO,1740,12, 68, 82
AH,001,,WO,1741, 1, 68, 82
AH,001,,WO,1741, 2, 71, 82
AH,001,,WO,1741, 3, 72, 88
AH,001,,WO,1741, 4, 70, 88
AH,001,,WO,1741, 5, 70, 82
AH,001,,WO,1741, 6, 70, 84
AH,001,,WO,1741, 7, 70, 88
AH,001,,WO,1741, 8, 71, 90
AH,001,,WO,1741, 9, 72, 90
AH,001,,WO,1741,10, 78, 97
AH,001,,WO,1741,11, 80,108
AH,001,,WO,1741,12, 80,125
AH,001,,WO,1742, 1, 80,138
AH,001,,WO,1742, 2, 78,140
AH,001,,WO,1742, 3, 78,136
AH,001,,WO,1742, 5, 78,130
AH,001,,WO,1742, 6, 78,111
AH,001,,WO,1742, 7, 78,100
AH,001,,WO,1742, 8, 78,101
AH,001,,WO,1742, 9, 78,110
AH,001,,WO,1742,10, 79,111
AH,001,,WO,1742,11, 83,118
AH,001,,WO,1742,12, 88,126
AH,001,,WO,1743, 1, 88,130
AH,001,,WO,1743, 2, 89,131
AH,001,,WO,1743, 3, 92,135
AH,001,,WO,1743, 5, 95,140
AH,001,,WO,1743, 6, 95,140
AH,001,,WO,1743, 7, 96,140
AH,001,,WO,1743, 8, 97,138
AH,001,,WO,1743, 9, 97,133
AH,001,,WO,1743,10, 97,128
AH,001,,WO,1743,11, 97,125
AH,001,,WO,1743,12, 97,125
AH,001,,WO,1744, 1, 97,125
AH,001,,WO,1744, 2, 97,125
AH,001,,WO,1744, 3, 97,131
AH,001,,WO,1744, 4, 97,135
AH,001,,WO,1744, 5, 97,135
AH,001,,WO,1744, 6, 90,128
AH,001,,WO,1744, 7, 87,114
AH,001,,WO,1744, 8, 87,110
AH,001,,WO,1744, 9, 90,110
AH,001,,WO,1744,10, 91,110
AH,001,,WO,1744,11, 91,110
AH,001,,WO,1744,12,104,110
AH,001,,WO,1745, 1, 92,110
AH,001,,WO,1745, 2, 91,110
AH,001,,WO,1745, 3, 91,110
AH,001,,WO,1745, 4, 90,115
AH,001,,WO,1745, 5, 85,110
AH,001,,WO,1745, 6, 85,110
AH,001,,WO,1745, 7, 80,110
AH,001,,WO,1745, 8, 77,110
AH,001,,WO,1745, 9, 88,110
AH,001,,WO,1745,10, 75,109
AH,001,,WO,1745,11, 75,105
AH,001,,WO,1745,12, 75,105
AH,001,,WO,1746, 1, 75,105
AH,001,,WO,1746, 2, 77,105
AH,001,,WO,1746, 3, 80,105
AH,001,,WO,1746, 4, 80,105
AH,001,,WO,1746, 5, 82,107
AH,001,,WO,1746, 6, 85,110
AH,001,,WO,1746, 7, 85,108
AH,001,,WO,1746, 8, 85,105
AH,001,,WO,1746, 9, 85,105
AH,001,,WO,1746,10, 85,105
AH,001,,WO,1746,11, 85,105
AH,001,,WO,1746,12, 85,105
AH,001,,WO,1747, 1, 90,115
AH,001,,WO,1747, 2, 93,116
AH,001,,WO,1747, 3, 99,125
AH,001,,WO,1747, 4, 96,130
AH,001,,WO,1747, 5, 93,130
AH,001,,WO,1747, 6, 93,122
AH,001,,WO,1747, 7, 93,105
AH,001,,WO,1747, 8, 86,102
AH,001,,WO,1747, 9, 89, 97
AH,001,,WO,1747,10, 93,118
AH,001,,WO,1747,11, 93,123
AH,001,,WO,1747,12, 93,102
AH,001,,WO,1748, 1, 93,121
AH,001,,WO,1748, 2, 93,123
AH,001,,WO,1748, 3, 93,123
AH,001,,WO,1748, 4, 93,123
AH,001,,WO,1748, 5, 93,124
AH,001,,WO,1748, 6, 93,130
AH,001,,WO,1748, 7, 93,130
AH,001,,WO,1748, 8, 93,129
AH,001,,WO,1748, 9, 93,125
AH,001,,WO,1748,10, 93,125
AH,001,,WO,1748,11, 93,130
AH,001,,WO,1748,12, 93,140
AH,001,,WO,1749, 1, 93,142
AH,001,,WO,1749, 2, 93,147
AH,001,,WO,1749, 3, 93,150
AH,001,,WO,1749, 4, 93,155
AH,001,,WO,1749, 5, 94,160
AH,001,,WO,1749, 6, 94,143
AH,001,,WO,1749, 7, 94,128
AH,001,,WO,1749, 8, 94,128
AH,001,,WO,1749, 9, 94,128
AH,001,,WO,1749,10, 94,128
AH,001,,WO,1749,11, 94,128
AH,001,,WO,1749,12, 94,128
AH,001,,WO,1750, 1, 94,130
AH,001,,WO,1750, 2, 94,132
AH,001,,WO,1750, 3, 94,132
AH,001,,WO,1750, 4, 94,132
AH,001,,WO,1750, 5, 94,130
AH,001,,WO,1750, 6, 85,127
AH,001,,WO,1750, 7, 84,125
AH,001,,WO,1750, 8, 84,125
AH,001,,WO,1750, 9, 84,125
AH,001,,WO,1750,10, 86,125
AH,001,,WO,1750,11, 86,125
AH,001,,WO,1750,12, 86,128
AH,001,,WO,1751, 5, 82,130
AH,001,,WO,1751, 6, 84,129
AH,001,,WO,1751, 7, 80,124
AH,001,,WO,1751, 8, 84,122
AH,001,,WO,1751, 9, 90,125
AH,001,,WO,1751,10, 90,140
AH,001,,WO,1751,11, 91,140
AH,001,,WO,1751,12, 92,160
AH,001,,WO,1752, 1, 96,190
AH,001,,WO,1752, 2,100,198
AH,001,,WO,1752, 3,100,200
AH,001,,WO,1752, 4,100,200
AH,001,,WO,1752, 5,100,200
AH,001,,WO,1752, 6,100,200
AH,001,,WO,1752, 7,100,160
AH,001,,WO,1752, 8,100,144
AH,001,,WO,1752, 9,100,138
AH,001,,WO,1752,10,100,138
AH,001,,WO,1752,11,100,138
AH,001,,WO,1752,12,100,138
AH,001,,WO,1753, 1,100,138
AH,001,,WO,1753, 2,100,138
AH,001,,WO,1753, 3,100,138
AH,001,,WO,1753, 4,100,140
AH,001,,WO,1753, 5,100,140
AH,001,,WO,1753, 6, 95,140
AH,001,,WO,1753, 7, 95,140
AH,001,,WO,1753, 8, 95,136
AH,001,,WO,1753, 9, 95,136
AH,001,,WO,1753,10, 95,136
AH,001,,WO,1753,11, 95,136
AH,001,,WO,1753,12, 95,136
AH,001,,WO,1754, 1, 95,137
AH,001,,WO,1754, 2, 95,140
AH,001,,WO,1754, 3, 95,142
AH,001,,WO,1754, 4, 95,146
AH,001,,WO,1754, 5, 95,140
AH,001,,WO,1754, 6, 93,138
AH,001,,WO,1754, 7, 90,133
AH,001,,WO,1754, 8, 92,132
AH,001,,WO,1754, 9, 95,132
AH,001,,WO,1754,10, 95,132
AH,001,,WO,1754,11, 95,132
AH,001,,WO,1754,12, 95,132
AH,001,,WO,1755, 1, 95,132
AH,001,,WO,1755, 2, 95,132
AH,001,,WO,1755, 3, 95,132
AH,001,,WO,1755, 4, 93,132
AH,001,,WO,1755, 5, 93,132
AH,001,,WO,1755, 6, 95,135
AH,001,,WO,1755,11, 91,136
AH,001,,WO,1755,12, 91,140
AH,001,,WO,1756, 1, 91,140
AH,001,,WO,1756, 2, 91,142
AH,001,,WO,1756, 3,100,145
AH,001,,WO,1756, 4,101,166
AH,001,,WO,1756, 5,110,185
AH,001,,WO,1756, 6,109,182
AH,001,,WO,1756, 7,105,160
AH,001,,WO,1756, 8,105,160
AH,001,,WO,1756, 9,103,160
AH,001,,WO,1756,10,103,161
AH,001,,WO,1756,11,103,170
AH,001,,WO,1756,12,103,180
AH,001,,WO,1757, 1,103,180
AH,001,,WO,1757, 5,110,160
AH,001,,WO,1757, 6,110,145
AH,001,,WO,1757, 7,105,117
AH,001,,WO,1757, 8,100,105
AH,001,,WO,1757, 9,100,120
AH,001,,WO,1757,10,100,126
AH,001,,WO,1757,11,106,133
AH,001,,WO,1757,12,110,138
AH,001,,WO,1758, 1,110,140
AH,001,,WO,1758, 2,110,140
AH,001,,WO,1758, 3,110,155
AH,001,,WO,1758, 4,110,152
AH,001,,WO,1758, 5,105,142
AH,001,,WO,1758, 6, 92,136
AH,001,,WO,1758, 7, 90,118
AH,001,,WO,1758, 8, 88,115
AH,001,,WO,1758, 9, 88,115
AH,001,,WO,1758,10, 88,112
AH,001,,WO,1758,11,100,115
AH,001,,WO,1758,12,100,121
AH,001,,WO,1759, 1,100,140
AH,001,,WO,1759, 2,100,140
AH,001,,WO,1759, 3,100,140
AH,001,,WO,1759, 4, 99,140
AH,001,,WO,1759, 5, 95,137
AH,001,,WO,1759, 6, 94,122
AH,001,,WO,1759, 7, 90,111
AH,001,,WO,1759, 8, 90,111
AH,001,,WO,1759, 9, 90,117
AH,001,,WO,1759,10, 90,130
AH,001,,WO,1759,11, 92,130
AH,001,,WO,1759,12, 99,134
AH,001,,WO,1760, 1,105,140
AH,001,,WO,1760, 2,107,144
AH,001,,WO,1760, 3,110,150
AH,001,,WO,1760, 4,105,146
AH,001,,WO,1760, 5,100,141
AH,001,,WO,1760, 6,100,140
AH,001,,WO,1760, 7,100,139
AH,001,,WO,1760, 8,100,138
AH,001,,WO,1760, 9, 93,136
AH,001,,WO,1760,10, 90,128
AH,001,,WO,1760,11, 90,125
